query_id    doc_id  rel rappel  precision
821387	821387_16	3	0.3	0.5
821387	821387_17	2		
821387	821387_14	3	0.35	0.5
821387	821387_15	1		
821387	821387_12	2		
821387	821387_13	2		
821387	821387_10	2		
821387	821387_11	2		
821387	821387_18	2		
821387	821387_19	2		
821387	821387_8	3	0.4	0.36363636363636365
821387	821387_9	3	0.45	0.391304347826087
821387	916432_0	4	0.5	0.4166666666666667
821387	821387_4	3	0.55	0.44
821387	821387_5	3	0.6	0.46153846153846156
821387	821387_6	4	0.65	0.48148148148148145
821387	821387_7	2		
821387	821387_1	4	0.7	0.4827586206896552
821387	821387_2	4	0.75	0.5
1880028	1880028_3	4	0.16666666666666666	1.0
1880028	1880028_2	2		
1880028	1880028_1	1		
1880028	1880028_0	4	0.3333333333333333	0.5
1880028	845140_9	2		
1880028	1880028_4	4	0.5	0.5
1880028	4145479_0	2		
1880028	2776567_3	2		
1880028	3652788_0	2		
1880028	2546325_4	2		
1880028	1426716_3	2		
1880028	1426716_0	2		
1880028	4145479_2	2		
1880028	2266582_1	1		
1880028	1162060_8	1		
1880028	4214150_3	2		
1880028	2881224_6	2		
1880028	2776567_7	2		
1880028	3444805_4	2		
1880028	246676_3	1		
1880028	2546325_3	2		
1880028	2546325_0	3	0.6666666666666666	0.18181818181818182
1880028	811700_0	1		
1880028	1689492_7	2		
1880028	1371653_1	1		
1880028	1190721_1	4	0.8333333333333334	0.19230769230769232
1880028	370668_10	4	1.0	0.2222222222222222
1880028	4044842_3	2		
1880028	4044842_5	2		
1880028	4044842_6	2		
4448097	4448097_0	4	0.1111111111111111	1.0
4448097	2977838_10	2		
4448097	849485_9	1		
4448097	1642380_26	1		
4448097	4116278_3	2		
4448097	4448097_1	4	0.2222222222222222	0.3333333333333333
4448097	338389_15	1		
4448097	4007949_10	2		
4448097	3511361_10	1		
4448097	2240812_3	1		
4448097	3893637_1	3	0.3333333333333333	0.2727272727272727
4448097	3447306_0	2		
4448097	1897011_1	2		
4448097	1897011_0	1		
4448097	901564_2	2		
4448097	3550980_2	2		
4448097	351412_6	2		
4448097	2557494_8	2		
4448097	1486348_0	1		
4448097	774771_0	2		
4448097	513359_3	1		
4448097	3788627_0	1		
4448097	1883395_5	1		
4448097	690205_1	2		
4448097	3376143_2	3	0.4444444444444444	0.16
4448097	827475_3	1		
4448097	4469837_0	2		
4448097	2235643_5	1		
4448097	2309072_2	3	0.5555555555555556	0.1724137931034483
4448097	2344295_2	2		
1287437	1287437_0	4	0.07692307692307693	1.0
1287437	843022_8	3	0.15384615384615385	1.0
1287437	671806_0	2		
1287437	956682_10	3	0.23076923076923078	0.75
1287437	956682_14	2		
1287437	150749_3	2		
1287437	3777714_0	1		
1287437	3777714_2	2		
1287437	3777714_3	1		
1287437	1287437_1	4	0.3076923076923077	0.4
1287437	1287437_2	4	0.38461538461538464	0.45454545454545453
1287437	1287437_3	4	0.46153846153846156	0.5
1287437	1287437_4	3	0.5384615384615384	0.5384615384615384
1287437	3339223_8	2		
1287437	956682_15	4	0.6153846153846154	0.5333333333333333
1287437	1302416_0	2		
1287437	1595128_0	1		
1287437	3451437_0	1		
1287437	4223149_5	2		
1287437	3777714_1	2		
1287437	907894_2	2		
1287437	925163_0	2		
1287437	2740284_5	3	0.6923076923076923	0.391304347826087
1287437	2489233_8	4	0.7692307692307693	0.4166666666666667
1287437	3596739_2	4	0.8461538461538461	0.44
1287437	3498093_1	2		
1287437	3596739_6	2		
1287437	1402930_0	4	0.9230769230769231	0.42857142857142855
1287437	598425_4	1		
1287437	4337286_0	3	1.0	0.43333333333333335
2956570	2956570_0	4	0.125	1.0
2956570	3538973_2	3	0.25	1.0
2956570	186445_0	1		
2956570	3766945_0	2		
2956570	948766_0	1		
2956570	2956570_1	4	0.375	0.5
2956570	2956570_6	3	0.5	0.5714285714285714
2956570	2956570_4	3	0.625	0.625
2956570	2956570_5	3	0.75	0.6666666666666666
2956570	2956570_2	2		
2956570	2956570_3	3	0.875	0.6363636363636364
2956570	550933_7	1		
2956570	954746_1	1		
2956570	3538973_0	2		
2956570	3538973_1	1		
2956570	1690271_1	2		
2956570	499974_94	1		
2956570	2519825_4	2		
2956570	4066758_22	1		
2956570	2346443_0	2		
2956570	2944022_1	2		
2956570	2944022_5	2		
2956570	4443815_9	1		
2956570	190463_0	1		
2956570	3970933_3	1		
2956570	2628801_1	3	1.0	0.3076923076923077
2956570	2519825_11	1		
2956570	820296_6	1		
2956570	4463174_0	2		
1351675	1351675_0	4	0.2	1.0
1351675	1062527_5	1		
1351675	4149121_2	2		
1351675	2895212_1	1		
1351675	1307042_0	2		
1351675	3091603_2	2		
1351675	3767210_5	1		
1351675	4301872_3	2		
1351675	3003488_5	1		
1351675	1351675_1	4	0.4	0.2
1351675	1351675_2	2		
1351675	1351675_3	2		
1351675	4216780_4	1		
1351675	1220420_0	2		
1351675	2009292_7	1		
1351675	3902668_1	1		
1351675	379928_3	1		
1351675	2720201_4	1		
1351675	2680043_1	1		
1351675	1792352_1	3	0.6	0.15
1351675	2865988_0	2		
1351675	1644839_1	1		
1351675	1679673_5	3	0.8	0.17391304347826086
1351675	2482163_0	1		
1351675	435367_1	1		
1351675	4109832_3	2		
1351675	1081707_0	1		
1351675	449814_30	3	1.0	0.17857142857142858
1351675	3280110_2	1		
1351675	1791276_11	2		
1783010	1783010_0	4	0.09090909090909091	1.0
1783010	1783010_14	2		
1783010	1783010_12	2		
1783010	1783010_15	2		
1783010	1783010_1	4	0.18181818181818182	0.4
1783010	1783010_13	1		
1783010	1783010_2	4	0.2727272727272727	0.42857142857142855
1783010	1783010_3	4	0.36363636363636365	0.5
1783010	1783010_16	3	0.45454545454545453	0.5555555555555556
1783010	1783010_17	4	0.5454545454545454	0.6
1783010	1783010_6	1		
1783010	1783010_11	3	0.6363636363636364	0.5833333333333334
1783010	1783010_4	3	0.7272727272727273	0.6153846153846154
1783010	1783010_5	3	0.8181818181818182	0.6428571428571429
1783010	1783010_10	3	0.9090909090909091	0.6666666666666666
1783010	1783010_8	2		
1783010	1783010_9	4	1.0	0.6470588235294118
1783010	1783010_7	2		
2799913	2799913_1	4	0.0625	1.0
2799913	2799913_8	3	0.125	1.0
2799913	1584386_1	3	0.1875	1.0
2799913	843027_0	2		
2799913	2799913_10	4	0.25	0.8
2799913	2799913_5	4	0.3125	0.8333333333333334
2799913	2150043_6	2		
2799913	2834121_1	2		
2799913	2026361_1	1		
2799913	3262502_0	2		
2799913	24637_5	1		
2799913	2893666_8	2		
2799913	2799913_9	2		
2799913	267071_17	2		
2799913	2799913_0	4	0.375	0.4
2799913	2799913_2	3	0.4375	0.4375
2799913	2799913_3	4	0.5	0.47058823529411764
2799913	2799913_4	4	0.5625	0.5
2799913	843631_3	1		
2799913	2799913_6	4	0.625	0.5
2799913	2799913_7	2		
2799913	2286595_1	4	0.6875	0.5
2799913	762066_5	1		
2799913	350270_1	1		
2799913	3957050_1	1		
2799913	3004567_8	1		
2799913	3377816_9	1		
2799913	1800604_1	3	0.75	0.42857142857142855
2799913	2834121_0	3	0.8125	0.4482758620689655
2799913	247042_4	2		
2142044	2142044_0	4	0.14285714285714285	1.0
2142044	668613_5	3	0.2857142857142857	1.0
2142044	1466730_10	1		
2142044	2310879_1	1		
2142044	418085_1	1		
2142044	4344424_2	1		
2142044	2294159_1	2		
2142044	776235_11	2		
2142044	1466730_1	2		
2142044	2142044_3	4	0.42857142857142855	0.3
2142044	2142044_2	4	0.5714285714285714	0.36363636363636365
2142044	2142044_1	4	0.7142857142857143	0.4166666666666667
2142044	4312176_7	2		
2142044	811091_0	2		
2142044	2142044_5	4	0.8571428571428571	0.4
2142044	2142044_4	3	1.0	0.4375
2142044	1860183_4	1		
2142044	418085_0	1		
2142044	1875767_1	1		
2142044	3885414_7	1		
2142044	4088247_0	1		
2142044	4231010_6	1		
2142044	3137439_4	1		
707303	707303_0	4	0.047619047619047616	1.0
707303	707303_5	4	0.09523809523809523	1.0
707303	3077125_2	4	0.14285714285714285	1.0
707303	3025319_14	2		
707303	707303_1	3	0.19047619047619047	0.8
707303	707303_3	3	0.23809523809523808	0.8333333333333334
707303	707303_2	3	0.2857142857142857	0.8571428571428571
707303	595324_10	3	0.3333333333333333	0.875
707303	317089_12	3	0.38095238095238093	0.8888888888888888
707303	1257519_4	4	0.42857142857142855	0.9
707303	707303_4	3	0.47619047619047616	0.9090909090909091
707303	866250_0	3	0.5238095238095238	0.9166666666666666
707303	2176089_0	2		
707303	829519_10	3	0.5714285714285714	0.8571428571428571
707303	1054071_13	3	0.6190476190476191	0.8666666666666667
707303	3476111_3	4	0.6666666666666666	0.875
707303	3966373_0	4	0.7142857142857143	0.8823529411764706
707303	3288199_0	4	0.7619047619047619	0.8888888888888888
707303	1473540_1	1		
707303	728215_2	2		
707303	2349531_3	3	0.8095238095238095	0.8095238095238095
707303	1673450_4	3	0.8571428571428571	0.8181818181818182
707303	1878166_4	3	0.9047619047619048	0.8260869565217391
707303	3016922_10	3	0.9523809523809523	0.8333333333333334
707303	1948910_22	3	1.0	0.84
676028	676028_0	4	0.16666666666666666	1.0
676028	1487572_8	2		
676028	1676158_3	2		
676028	2012729_1	2		
676028	4354280_3	1		
676028	1676158_6	2		
676028	676028_4	2		
676028	676028_5	2		
676028	1676158_2	2		
676028	676028_2	2		
676028	90118_2	2		
676028	4195763_2	1		
676028	288178_4	2		
676028	3347960_0	3	0.3333333333333333	0.14285714285714285
676028	676028_1	3	0.5	0.2
676028	676028_3	2		
676028	2605342_12	1		
676028	809037_4	1		
676028	2266782_2	2		
676028	638670_33	4	0.6666666666666666	0.2
676028	4049238_2	2		
676028	1627018_0	3	0.8333333333333334	0.22727272727272727
676028	470470_7	2		
676028	1511991_6	2		
676028	3878374_9	2		
676028	1996650_5	2		
676028	1136677_4	2		
676028	199087_14	2		
676028	208145_1	2		
676028	3685222_3	1		
2484180	2484180_0	4	0.08333333333333333	1.0
2484180	2484180_3	4	0.16666666666666666	1.0
2484180	2484180_2	3	0.25	1.0
2484180	1778017_5	2		
2484180	2145892_14	2		
2484180	2548275_4	2		
2484180	2484180_6	2		
2484180	2484180_5	2		
2484180	2484180_4	3	0.3333333333333333	0.4444444444444444
2484180	2484180_9	3	0.4166666666666667	0.5
2484180	2484180_8	3	0.5	0.5454545454545454
2484180	3977461_0	2		
2484180	1047976_2	3	0.5833333333333334	0.5384615384615384
2484180	2484180_1	4	0.6666666666666666	0.5714285714285714
2484180	2132185_8	1		
2484180	2484180_7	2		
2484180	2484180_11	2		
2484180	2484180_10	3	0.75	0.5
2484180	234756_5	2		
2484180	921891_4	3	0.8333333333333334	0.5
2484180	3743816_12	1		
2484180	2804395_3	4	0.9166666666666666	0.5
2484180	721858_0	1		
2484180	1431284_13	1		
2484180	3824206_8	4	1.0	0.48
2484180	3380476_23	1		
2484180	2387399_22	2		
2484180	305556_10	2		
2484180	3035718_6	1		
2484180	1504545_1	2		
2814599	2814599_0	4	0.2	1.0
2814599	2849814_2	2		
2814599	2220192_6	1		
2814599	4313732_3	2		
2814599	295179_4	1		
2814599	2814599_1	4	0.4	0.3333333333333333
2814599	3647196_9	2		
2814599	2814599_2	3	0.6	0.375
2814599	2814599_3	4	0.8	0.4444444444444444
2814599	2814599_4	2		
2814599	2814599_5	1		
2814599	1780249_10	1		
2814599	3483686_5	1		
2814599	3784480_2	1		
2814599	2607044_0	1		
2814599	1806469_2	2		
2814599	4020184_0	4	1.0	0.29411764705882354
2814599	1349985_7	1		
2814599	733519_2	2		
2814599	1444008_1	1		
2814599	899037_0	1		
2814599	421818_4	2		
2814599	932490_4	2		
1702151	1702151_0	4	0.3333333333333333	1.0
1702151	3359446_5	2		
1702151	4279699_1	1		
1702151	4388858_1	1		
1702151	1702151_1	2		
1702151	1702151_3	3	0.6666666666666666	0.3333333333333333
1702151	1702151_2	2		
1702151	617028_6	1		
1702151	356645_7	1		
1702151	2859083_3	1		
1702151	939905_9	2		
1702151	388224_10	1		
1702151	507210_0	1		
1702151	4020672_0	1		
1702151	2785504_9	1		
1702151	1880300_3	1		
1702151	3620397_7	1		
1702151	1395127_0	1		
1702151	352919_2	2		
1702151	1551178_7	1		
1702151	2029102_0	2		
1702151	39478_1	3	1.0	0.13636363636363635
1702151	986088_8	2		
1702151	2688558_2	2		
1702151	2298623_2	2		
1702151	2195255_6	2		
1702151	2152074_1	1		
1702151	2663365_3	1		
1702151	4052416_4	1		
1702151	1397825_1	1		
851124	851124_4	4	0.07692307692307693	1.0
851124	2762948_14	2		
851124	2189014_1	2		
851124	234348_2	4	0.15384615384615385	0.5
851124	4271823_11	1		
851124	851124_0	4	0.23076923076923078	0.5
851124	851124_1	2		
851124	851124_2	4	0.3076923076923077	0.5
851124	851124_3	3	0.38461538461538464	0.5555555555555556
851124	841330_5	2		
851124	3964333_5	2		
851124	1354800_2	2		
851124	1308361_0	1		
851124	780772_4	2		
851124	851124_5	3	0.46153846153846156	0.4
851124	4215432_1	2		
851124	3747481_14	2		
851124	1440592_8	3	0.5384615384615384	0.3888888888888889
851124	587487_6	3	0.6153846153846154	0.42105263157894735
851124	1115338_10	1		
851124	1515803_6	2		
851124	2352161_1	4	0.6923076923076923	0.4090909090909091
851124	1707718_8	4	0.7692307692307693	0.43478260869565216
851124	3488694_3	3	0.8461538461538461	0.4583333333333333
851124	956422_2	3	0.9230769230769231	0.48
851124	279279_3	1		
851124	4249547_0	3	1.0	0.48148148148148145
851124	4320631_5	1		
851124	2287079_3	2		
851124	4476738_0	2		
3698636	3698636_0	4	0.05555555555555555	1.0
3698636	4143851_4	2		
3698636	1526792_6	2		
3698636	3698636_9	3	0.1111111111111111	0.5
3698636	3698636_8	3	0.16666666666666666	0.6
3698636	3698636_1	4	0.2222222222222222	0.6666666666666666
3698636	3698636_5	4	0.2777777777777778	0.7142857142857143
3698636	478952_14	1		
3698636	3698636_7	4	0.3333333333333333	0.6666666666666666
3698636	3698636_6	4	0.3888888888888889	0.7
3698636	206528_6	1		
3698636	3698636_3	4	0.4444444444444444	0.6666666666666666
3698636	3698636_2	4	0.5	0.6923076923076923
3698636	1822999_8	4	0.5555555555555556	0.7142857142857143
3698636	3644497_8	2		
3698636	3698636_4	3	0.6111111111111112	0.6875
3698636	2507442_3	2		
3698636	754739_7	2		
3698636	754739_3	2		
3698636	3698636_10	4	0.6666666666666666	0.6
3698636	3171875_8	3	0.7222222222222222	0.6190476190476191
3698636	4153190_5	1		
3698636	109864_11	4	0.7777777777777778	0.6086956521739131
3698636	1658873_7	1		
3698636	3875028_9	2		
3698636	1206348_4	2		
3698636	3319146_7	2		
3698636	4347647_4	2		
3698636	3409233_14	2		
3698636	2609772_3	4	0.8333333333333334	0.5
1844896	1844896_0	4	0.1	1.0
1844896	1844896_4	3	0.2	1.0
1844896	4083883_2	1		
1844896	1844896_1	4	0.3	0.75
1844896	1844896_2	2		
1844896	1844896_3	3	0.4	0.6666666666666666
1844896	4181216_6	3	0.5	0.7142857142857143
1844896	1958890_5	2		
1844896	3008240_7	1		
1844896	2548275_17	1		
1844896	1485188_11	2		
1844896	369149_0	4	0.6	0.5
1844896	3199638_20	1		
1844896	4181216_4	3	0.7	0.5
1844896	3723508_3	3	0.8	0.5333333333333333
1844896	378665_10	2		
1844896	365464_12	1		
1844896	846016_6	1		
1844896	2843675_3	2		
1844896	3211948_5	1		
1844896	3547758_0	2		
1844896	375590_5	2		
1844896	2649026_1	1		
1844896	3557329_3	2		
1844896	1854996_2	1		
1844896	998095_2	1		
1844896	2653450_6	1		
1844896	4181216_0	4	0.9	0.32142857142857145
1844896	3249141_2	2		
1844896	1184057_0	3	1.0	0.3333333333333333
2290758	2290758_2	4	0.0625	1.0
2290758	2290758_5	3	0.125	1.0
2290758	2454350_6	1		
2290758	1761229_8	1		
2290758	2541591_11	1		
2290758	1010128_1	1		
2290758	3287239_7	1		
2290758	1015398_8	2		
2290758	3557397_1	2		
2290758	2290758_4	4	0.1875	0.3
2290758	2290758_7	1		
2290758	2290758_6	4	0.25	0.3333333333333333
2290758	2290758_1	3	0.3125	0.38461538461538464
2290758	2290758_0	2		
2290758	2290758_3	2		
2290758	795626_4	2		
2290758	2290802_3	1		
2290758	842869_9	2		
2290758	627742_0	3	0.375	0.3157894736842105
2290758	2789367_1	3	0.4375	0.35
2290758	2609946_0	2		
2290758	3594006_2	4	0.5	0.36363636363636365
2290758	4263006_2	3	0.5625	0.391304347826087
2290758	3338514_7	2		
2290758	1675113_3	2		
2290758	3851041_31	3	0.625	0.38461538461538464
2290758	385425_6	3	0.6875	0.4074074074074074
2290758	4447742_17	3	0.75	0.42857142857142855
2290758	2787567_4	3	0.8125	0.4482758620689655
2290758	3444414_20	3	0.875	0.4666666666666667
143833	143833_0	4	0.16666666666666666	1.0
143833	4105530_10	1		
143833	1130467_0	2		
143833	143833_7	4	0.3333333333333333	0.5
143833	2539741_0	2		
143833	3542328_40	1		
143833	3769909_5	1		
143833	2580192_2	2		
143833	143833_1	2		
143833	143833_3	2		
143833	143833_2	4	0.5	0.2727272727272727
143833	143833_5	3	0.6666666666666666	0.3333333333333333
143833	143833_4	3	0.8333333333333334	0.38461538461538464
143833	3757501_4	1		
143833	143833_6	4	1.0	0.4
143833	211922_2	2		
143833	4032001_7	2		
143833	202603_8	2		
143833	1453706_13	2		
143833	158155_14	2		
143833	1458356_0	1		
143833	3977645_5	2		
143833	1453706_9	2		
143833	1391621_5	1		
143833	2404029_2	2		
143833	3511244_1	2		
3910925	3910925_2	4	0.038461538461538464	1.0
3910925	3910925_4	2		
3910925	3910925_9	4	0.07692307692307693	0.6666666666666666
3910925	3910925_8	3	0.11538461538461539	0.75
3910925	283506_5	3	0.15384615384615385	0.8
3910925	3910925_3	2		
3910925	3910925_7	3	0.19230769230769232	0.7142857142857143
3910925	3910925_1	2		
3910925	3910925_0	3	0.23076923076923078	0.6666666666666666
3910925	283506_1	3	0.2692307692307692	0.7
3910925	3910925_6	2		
3910925	3910925_5	1		
3910925	2349974_3	2		
3910925	1742488_2	2		
3910925	3720632_7	2		
3910925	2556570_1	3	0.3076923076923077	0.5
3910925	1825763_0	3	0.34615384615384615	0.5294117647058824
3910925	4428185_5	2		
3910925	3081548_1	2		
3910925	834635_0	4	0.38461538461538464	0.5
3910925	2831596_5	4	0.4230769230769231	0.5238095238095238
3910925	1961993_3	3	0.46153846153846156	0.5454545454545454
3910925	3720632_4	1		
3910925	1961993_1	3	0.5	0.5416666666666666
3910925	601072_7	4	0.5384615384615384	0.56
3910925	283506_3	3	0.5769230769230769	0.5769230769230769
3910925	3047584_0	2		
3910925	3143517_0	2		
3910925	3484460_14	2		
3910925	2065163_1	4	0.6153846153846154	0.5333333333333333
2643507	2643507_0	4	0.07692307692307693	1.0
2643507	3803905_12	1		
2643507	2643507_20	3	0.15384615384615385	0.6666666666666666
2643507	2643507_21	2		
2643507	2643507_9	2		
2643507	2643507_8	1		
2643507	2643507_7	2		
2643507	2643507_6	2		
2643507	2643507_5	2		
2643507	2643507_4	3	0.23076923076923078	0.3
2643507	2643507_3	1		
2643507	2643507_2	3	0.3076923076923077	0.3333333333333333
2643507	2643507_1	1		
2643507	1563045_2	3	0.38461538461538464	0.35714285714285715
2643507	4221450_0	2		
2643507	2679009_4	3	0.46153846153846156	0.375
2643507	2643507_19	4	0.5384615384615384	0.4117647058823529
2643507	2643507_18	2		
2643507	2643507_17	2		
2643507	2643507_16	2		
2643507	2643507_15	4	0.6153846153846154	0.38095238095238093
2643507	2643507_14	1		
2643507	2643507_13	4	0.6923076923076923	0.391304347826087
2643507	2643507_12	3	0.7692307692307693	0.4166666666666667
2643507	2643507_11	1		
2643507	2643507_10	2		
2643507	903196_1	2		
2643507	1374825_0	2		
2643507	2889585_5	1		
2643507	1589216_5	3	0.8461538461538461	0.36666666666666664
1502604	1502604_0	4	0.25	1.0
1502604	336249_5	1		
1502604	1081135_12	1		
1502604	2479332_1	2		
1502604	139489_6	1		
1502604	1116178_12	1		
1502604	307316_6	1		
1502604	1502604_4	2		
1502604	1502604_5	4	0.5	0.2222222222222222
1502604	1502604_2	2		
1502604	1502604_3	2		
1502604	1502604_1	2		
1502604	2777751_3	2		
1502604	3421851_1	2		
1502604	250295_4	4	0.75	0.2
1502604	4206702_6	2		
1502604	1808256_2	1		
1502604	4154342_0	2		
1502604	714664_1	2		
1502604	714664_3	2		
1502604	179933_0	1		
1502604	2815354_2	2		
1502604	3818866_5	1		
1502604	946376_16	3	1.0	0.16666666666666666
1502604	3019515_3	1		
1502604	2896298_1	2		
1502604	4271164_0	1		
1502604	533299_7	2		
1502604	224592_4	2		
1502604	250295_1	2		
3554263	3554263_0	4	0.05	1.0
3554263	1272836_4	2		
3554263	3298957_13	2		
3554263	3847966_1	1		
3554263	250848_9	3	0.1	0.4
3554263	3554263_2	3	0.15	0.5
3554263	3554263_3	3	0.2	0.5714285714285714
3554263	3554263_1	4	0.25	0.625
3554263	3554263_6	3	0.3	0.6666666666666666
3554263	4403625_13	4	0.35	0.7
3554263	3554263_4	3	0.4	0.7272727272727273
3554263	3554263_5	3	0.45	0.75
3554263	1956064_7	2		
3554263	291657_16	1		
3554263	1956064_6	4	0.5	0.6666666666666666
3554263	3245196_5	4	0.55	0.6875
3554263	2170642_5	2		
3554263	1361655_3	1		
3554263	1725826_6	3	0.6	0.631578947368421
3554263	2590595_1	1		
3554263	4171937_2	2		
3554263	504701_15	4	0.65	0.5909090909090909
3554263	4163358_12	3	0.7	0.6086956521739131
3554263	951060_2	3	0.75	0.625
3554263	1000150_3	2		
3554263	778164_2	3	0.8	0.6153846153846154
3554263	1680777_5	1		
3554263	3152872_13	3	0.85	0.6071428571428571
3554263	138535_7	4	0.9	0.6206896551724138
3554263	1426779_1	3	0.95	0.6333333333333333
3313308	3313308_1	4	0.0625	1.0
3313308	3313308_5	1		
3313308	3313308_4	4	0.125	0.6666666666666666
3313308	2391788_4	4	0.1875	0.75
3313308	3313308_6	4	0.25	0.8
3313308	1184301_0	1		
3313308	2984481_6	2		
3313308	3313308_3	2		
3313308	3313308_2	3	0.3125	0.5555555555555556
3313308	3313308_7	3	0.375	0.6
3313308	1030295_5	2		
3313308	3397228_4	2		
3313308	3313308_8	3	0.4375	0.5384615384615384
3313308	975360_1	1		
3313308	564570_3	2		
3313308	2159677_1	3	0.5	0.5
3313308	4369443_0	4	0.5625	0.5294117647058824
3313308	2931609_3	1		
3313308	3313308_0	4	0.625	0.5263157894736842
3313308	265316_0	1		
3313308	1948910_7	2		
3313308	1926712_4	2		
3313308	3806756_0	3	0.6875	0.4782608695652174
3313308	4338776_2	4	0.75	0.5
3313308	3222773_1	1		
3313308	3665224_3	1		
3313308	34390_1	4	0.8125	0.48148148148148145
3313308	3264099_4	2		
3313308	4044733_7	3	0.875	0.4827586206896552
3313308	626441_9	2		
4357460	4357460_10	4	0.07692307692307693	1.0
4357460	4113671_5	2		
4357460	3259629_1	1		
4357460	605629_3	2		
4357460	1345608_1	2		
4357460	213510_9	2		
4357460	4003223_4	2		
4357460	4357460_7	3	0.15384615384615385	0.25
4357460	4357460_6	4	0.23076923076923078	0.3333333333333333
4357460	4357460_5	3	0.3076923076923077	0.4
4357460	4357460_4	4	0.38461538461538464	0.45454545454545453
4357460	4357460_3	3	0.46153846153846156	0.5
4357460	4357460_2	4	0.5384615384615384	0.5384615384615384
4357460	4357460_1	2		
4357460	4357460_0	2		
4357460	746975_2	2		
4357460	4357460_9	2		
4357460	4357460_8	2		
4357460	4357460_14	3	0.6153846153846154	0.42105263157894735
4357460	4357460_13	3	0.6923076923076923	0.45
4357460	4357460_12	2		
4357460	4357460_11	2		
4357460	1543648_2	2		
4357460	429066_5	2		
4357460	3003488_5	2		
4357460	1298955_4	2		
4357460	1847289_1	3	0.7692307692307693	0.37037037037037035
4357460	4209320_0	2		
4357460	632879_5	3	0.8461538461538461	0.3793103448275862
4357460	2518594_6	1		
2582920	2582920_0	4	0.047619047619047616	1.0
2582920	2582920_1	3	0.09523809523809523	1.0
2582920	2582920_2	2		
2582920	2582920_3	4	0.14285714285714285	0.75
2582920	2582920_4	4	0.19047619047619047	0.8
2582920	2582920_5	2		
2582920	2582920_6	4	0.23809523809523808	0.7142857142857143
2582920	2582920_7	2		
2582920	2582920_8	3	0.2857142857142857	0.6666666666666666
2582920	2582920_9	4	0.3333333333333333	0.7
2582920	2582920_12	3	0.38095238095238093	0.7272727272727273
2582920	2582920_13	4	0.42857142857142855	0.75
